Username,average_bet,max_bet,bet_volatility,total_sessions,win_rate,total_profit,loss_chase_rate
RAY84,0.0057857142857142855,0.0135,0.006359750668967186,2,0.8571428571428571,-0.0111,0.0
RAZLUKA78,0.14579347826086955,0.75,0.17088045150201817,19,0.8695652173913043,-0.12259499999999998,0.0
RECOVER_N_RIP,5.62965,24.1665,10.385825678238104,3,0.4,-25.3233075,0.5
REMREM,3.75,3.75,0.0,1,0.0,-3.75,0.0
RHCP,0.203625,1.125,0.38694310212964683,6,0.625,-0.051134999999999986,0.5
RIPFrenna,0.009750000000000002,0.12000000000000001,0.02759395713898671,3,0.1111111111111111,-0.10778250000000002,0.3333333333333333
RIP_WALLET,0.84375,1.125,0.397747564417433,2,0.0,-1.6875,0.0
ROCKON,8.33325,8.33325,0.0,1,1.0,1.166655,0.0
ROgxlio,0.0029999999999999996,0.006,0.002598076211353316,1,0.3333333333333333,0.0031650000000000007,0.5
RRU,0.45,0.75,0.42426406871192857,2,1.0,0.6522525,0.0
RSNserega,0.015000000000000001,0.015000000000000001,0.0,1,1.0,0.006277499999999999,0.0
RUSSO2016,0.3472852941176471,7.5,1.305243583106041,30,0.8235294117647058,-6.629272500000001,0.3333333333333333
RYANCHAU,46.833333333333336,225.0,81.94853567941284,3,0.7777777777777778,4.1265075,0.5
Rabota3,46.6875,75.75,28.528768375098146,3,0.25,80.02992749999999,0.0
Racerlife,0.0028750000000000004,0.01275,0.003456712836838437,3,0.08333333333333333,-0.022664999999999998,0.5
Rachad7,0.125,0.22499999999999998,0.07745966692414832,3,0.3333333333333333,-0.35384249999999995,0.0
Radeon,0.06505603448275862,1.5,0.2039709518959308,16,0.8103448275862069,0.21039750000000002,0.4
RageDisplay,0.030000000000000002,0.030000000000000002,0.0,1,0.75,-0.009502500000000004,0.0
Raid7,0.375,0.375,0.0,1,1.0,0.17250000000000001,0.0
Rajdeep,0.030000000000000002,0.030000000000000002,0.0,1,1.0,0.015809999999999998,0.0
Rali,0.75,1.5,0.6894291116568838,2,1.0,1.446615,0.0
Ralphie15,0.060616438356164384,6.144,0.5086647939021366,30,0.5136986301369864,9.2104425,0.34285714285714286
Ralphieboii,0.075,0.075,0.0,1,0.0,-0.075,0.0
Rambo1314,7.5,7.5,0.0,1,0.0,-7.5,0.0
Rammy,0.0225,0.0375,0.021213203435596427,1,1.0,0.042217500000000005,0.0
Ramzen,0.042684782608695654,0.18225,0.04964385761415232,11,0.6956521739130435,0.10632749999999996,0.5714285714285714
Randeed,0.3732857142857143,2.4,0.8954241712331487,4,0.7142857142857143,4.902562499999999,1.0
RandomBet,1.5075,6.666,1.5926678618291539,13,0.8666666666666667,5.428402499999999,0.75
RandomGlory,0.6975,0.87825,0.2556191013989369,1,1.0,0.0558,0.0
Ranger89,0.7929375,3.0,1.472852764408242,2,0.5,-2.9385975,0.0
Rangerover666,1.5,1.5,0.0,1,0.0,-1.5,0.0
RapeTrainVictim,0.03666666666666666,0.15,0.04506939094329986,2,0.8888888888888888,0.005700000000000001,0.0
Raptor2108,0.025916666666666668,0.0765,0.03408193253030115,5,1.0,0.01407,0.0
Rari,0.00975,0.00975,0.0,1,1.0,0.0019500000000000001,0.0
Rasel544,0.007500000000000001,0.007500000000000001,0.0,1,1.0,0.00075,0.0
Ratbehin,0.22499999999999998,0.22499999999999998,0.0,1,0.0,-0.22499999999999998,0.0
RatuJudi,0.035653846153846154,0.1185,0.03099236103151375,8,0.8461538461538461,0.212655,0.5
Ravil77747,0.5425,1.2,0.5031991405000609,5,0.6666666666666666,-2.1419024999999996,0.5
RealMadrid7,0.5919,1.77,0.6511720010872704,3,1.0,0.51507,0.0
Real_Marid,60.0,60.0,0.0,1,0.0,-60.0,0.0
RedBird,0.00075,0.00075,0.0,1,1.0,7.5e-06,0.0
RedJive,2.139075,16.33275,5.054978727081846,7,0.2,-19.90146,0.7142857142857143
RedJohn,0.010486725663716815,0.22499999999999998,0.02787333516625055,22,0.6106194690265486,-0.06597000000000001,0.23255813953488372
RedThrive,4.3927499999999995,4.875,0.6820044904544249,1,1.0,0.263565,0.0
Red_N3CK,0.08966666666666666,0.375,0.11076290838994794,4,1.0,0.2195475,0.0
Redin,0.903,2.1315,0.8934627160659812,2,0.25,-3.5655675,0.5
Refuse,0.0022500000000000003,0.0037500000000000003,0.002121320343559643,2,0.0,-0.0045000000000000005,1.0
Remaic859zh,0.024359756097560976,1.425,0.12972396271467745,26,0.16260162601626016,5.117865,0.4215686274509804
Remedy,0.0378,0.07875,0.024622398339723125,1,0.4,-0.12362999999999999,0.5
Remenition,0.01575,0.024,0.011667261889578034,1,0.5,-0.02025,0.0
RengeDelgosha,0.13874999999999998,0.13874999999999998,0.0,1,0.0,-0.13874999999999998,0.0
Renu,0.0275,0.05775,0.025489703803692976,6,0.8333333333333334,0.1053525,1.0
Reploid,0.16824999999999998,0.75,0.2979064450460916,4,0.16666666666666666,-0.7207874999999999,0.5
Repulsive,6.576,6.576,0.0,1,1.0,0.39456,0.0
Reqed,0.01875,0.01875,0.0,1,1.0,0.0022500000000000003,0.0
Resbak,1.3875,2.625,1.7500892834367052,2,0.5,-2.4717525,0.0
ReturnOfArctic,0.0015,0.0015,0.0,1,1.0,0.0007575,0.0
RheinMeg,0.04690540540540541,0.76575,0.14580708515391524,7,0.10810810810810811,-1.5626475,0.34375
Rhianne042721,0.375,0.375,0.0,1,0.0,-0.375,0.0
Rhyliv,0.056249999999999994,0.056249999999999994,0.0,1,0.0,-0.056249999999999994,0.0
RiN335,0.009375,0.015000000000000001,0.004592793267718459,3,0.6666666666666666,0.012179999999999996,0.5
RichDadPoorDad,0.03225,0.15,0.06588057376799325,3,0.6,0.0083025,1.0
RickyRio,0.06910714285714285,0.282,0.09605704220484229,2,0.14285714285714285,0.9296175,0.4
Rihsky,5.937749999999999,15.82875,5.882565368315085,1,0.2,-24.45975,0.6666666666666666
Rio666,0.54675,0.75,0.3520393266383743,3,1.0,3.0691275,0.0
Riptide,0.7888499999999998,0.8647499999999999,0.169717559492234,1,0.8,0.16562999999999994,1.0
Ris93,0.172725,0.74325,0.22967750488456637,4,0.1,0.01854749999999994,0.625
RiseUP,0.873,2.409,0.6640338846775817,7,0.4,-4.7823525,0.3333333333333333
RisolviamoALame,0.024749999999999998,0.027749999999999997,0.004242640687119284,2,0.0,-0.049499999999999995,1.0
RoberBaron,2.6678407643312103,21.72,3.4335172977249346,38,0.643312101910828,6.34053,0.6
Robpar6,1.0125,1.95,1.3258252147247767,2,1.0,0.8615025,0.0
RocketLeague,0.024,0.024,0.0,1,1.0,0.006532500000000001,0.0
Rocketron,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
Rohit1997,0.01875,0.01875,0.0,1,1.0,0.0147075,0.0
Rolandjee,0.75,0.75,0.0,1,0.0,-0.75,0.0
Romanson93,0.21642857142857141,1.2,0.43642930208028613,4,0.2857142857142857,-1.1484675,0.75
Romeojke,0.007500000000000001,0.007500000000000001,0.0,1,0.0,-0.007500000000000001,0.0
Romzes13,0.18185204081632653,1.5,0.35253746815633885,9,0.6326530612244898,-1.4091825,0.6470588235294118
Ronalbin,3.75375,7.5,5.2979975580402074,1,0.0,-7.5075,0.0
Ronaluf97,0.014,0.030000000000000002,0.013937359864766357,1,0.6666666666666666,0.00954,1.0
RosA123,0.5625,0.5625,0.0,3,1.0,1.1910525,0.0
RoshkeBot1,0.0026590909090909096,0.0045000000000000005,0.0009101698143253769,2,0.8181818181818182,-0.002670000000000001,1.0
Rouge,1.111125,2.12925,1.4398461831911074,2,1.0,4.36848,0.0
Rowel05,0.44957142857142857,1.5,0.5082823754708456,5,0.2857142857142857,-2.334315,0.25
Rudigor,0.0435625,0.1275,0.04322222242508634,3,0.8333333333333334,0.08687249999999999,0.0
Ruiter123,0.075,0.075,0.0,1,1.0,0.01275,0.0
Ruslanchik516,0.441,0.441,0.0,2,0.0,-0.882,0.0
RyRy,0.375,0.375,0.0,1,1.0,0.39120750000000004,0.0
RyanDunn,3.75,3.75,0.0,1,1.0,0.975,0.0
RyanGosling,0.073,0.09975,0.027003471998985618,2,0.0,-0.219,0.5
RyanS,4.125,7.5,4.772970773009196,1,0.5,0.0,0.0
Ryanfucksme,1.91875,5.625,3.210048919019771,2,0.3333333333333333,1.6687499999999997,0.5
Ryanhuss,0.003681818181818182,0.015000000000000001,0.0043532902916801185,4,0.36363636363636365,-0.0059625,0.3333333333333333
Ryss,0.028625,0.05025,0.019351840997693215,2,0.8333333333333334,0.0058275,0.0
SAEN,0.12543749999999998,0.75,0.2639116380127474,3,0.125,-0.97329,0.5
SHAKIRA,0.1992,0.43724999999999997,0.19047534289245943,4,0.8,1.0625475,1.0
SHASKOL,0.12,0.1905,0.0997020561473032,2,0.5,0.026699999999999988,0.0
SHOLLEXHF,0.12354545454545454,1.6500000000000001,0.3115161735355119,13,0.8181818181818182,-0.45999750000000006,0.42857142857142855
SHOLLEXHFF,0.006562500000000001,0.030000000000000002,0.008304366321399845,4,0.8125,0.012727499999999997,0.0
SMVLax,0.0216,0.0225,0.002012461179749809,2,0.6,-0.027389999999999998,0.0
SOSOLI,0.276375,0.3105,0.04826003781598188,1,0.0,-0.55275,1.0
SP_,0.004265625,0.01875,0.0059794570196632394,3,0.375,-0.014490000000000003,0.5
SaNek12,0.075,0.075,0.0,1,0.0,-0.075,0.0
Sacred141,0.017390625,0.22499999999999998,0.055558900333339926,5,0.3125,0.014639999999999999,0.36363636363636365
Sadin,0.00375,0.00975,0.004107919181288746,3,0.5,0.0019125000000000001,0.0
SadisticHF,0.0135,0.02175,0.01000624804809475,1,1.0,0.013755,0.0
Safae,0.0405,0.075,0.04879036790187178,2,0.5,0.0243525,0.0
Saint_Pablo,0.3,0.3,0.0,1,1.0,0.465,0.0
Samaam,0.3,0.375,0.10606601717798214,2,0.5,-0.11825999999999998,1.0
SamarasimhaReddy,0.75,0.75,0.0,1,1.0,0.3,0.0
Samsam29,0.0087,0.045,0.013243866504914641,2,1.0,0.0056925000000000005,0.0
Sandboxx,0.6599999999999999,2.25,0.891207046650777,2,1.0,0.132,0.0
Sandshrew,0.012,0.012,0.0,1,1.0,0.009457499999999999,0.0
Sanesmith,0.22499999999999998,0.22499999999999998,0.0,1,0.0,-0.22499999999999998,0.0
Sania,0.007500000000000001,0.007500000000000001,0.0,1,0.6666666666666666,-0.006,0.0
Sanich322,0.075,0.075,0.0,1,1.0,0.012735,0.0
Sanino,0.075,0.075,0.0,1,1.0,0.00474,0.0
Santoshmaurya,0.021272727272727273,0.075,0.02744072123356421,5,0.45454545454545453,0.0126075,0.6
Sapphire,9.375,15.0,7.95495128834866,2,1.0,13.2,0.0
Sarahconnor,0.46735714285714286,2.904,1.0751125024187667,2,0.42857142857142855,-3.0142425,0.3333333333333333
Sauc,0.18450000000000003,0.18450000000000003,0.0,1,1.0,0.18998250000000003,0.0
Saving1719,0.00075,0.00075,0.0,1,1.0,7.5e-06,0.0
Sayyad,0.11249999999999999,0.11249999999999999,0.0,1,0.0,-0.11249999999999999,0.0
Scorpi0n,0.01875,0.01875,0.0,1,1.0,0.0061875,0.0
Scorpius,0.09,0.09,0.0,1,0.0,-0.09,0.0
ScriptPwnage,21.0,34.5,9.0,2,0.5,20.5784025,0.0
Sdts91,0.012374999999999999,0.02175,0.013258252147247764,1,0.0,-0.024749999999999998,1.0
SeQer,1.3304166666666666,5.912249999999999,1.8535223309283326,5,0.3333333333333333,-2.02185,0.0
Seaniscunte,3.0,3.0,0.0,1,1.0,0.15,0.0
Sears,4.202999999999999,4.202999999999999,0.0,1,0.0,-4.202999999999999,0.0
SecretEntity,0.04189285714285714,0.2025,0.0719627880028481,2,0.5714285714285714,0.018532499999999997,0.5
SecretGambler,0.010071428571428573,0.06225,0.016640262968124982,2,0.7857142857142857,-0.019867499999999996,0.5
Selfish,20.25,20.25,0.0,1,0.0,-20.25,0.0
Seller,0.12973958333333335,2.34,0.3661676659305998,19,0.5555555555555556,1.35831,0.34375
Serg8385,0.522,2.25,0.7005546017263751,8,0.1111111111111111,2.1505199999999993,0.26666666666666666
SergeyTverdov,0.036000000000000004,0.036000000000000004,0.0,1,0.0,-0.036000000000000004,0.0
Sergie10,0.0225,0.0225,0.0,1,1.0,0.0009,0.0
Sergunez,0.16875,0.489,0.22923268745970762,4,1.0,0.0960225,0.0
Serious_gamer63,0.019125,0.0375,0.02598617420860562,1,0.5,-0.037395,0.0
Servis_online_PC,0.05464285714285714,0.87375,0.1928380079793104,7,0.38095238095238093,0.6854175000000001,0.08333333333333333
Seuntjie,0.00075,0.00075,0.0,2,1.0,0.0019124999999999997,0.0
SexyBottleOfTea,17.5,18.75,2.165063509461097,2,0.0,-52.5,0.0
Sezmor,0.006703125,0.075,0.018314888922677092,11,0.875,0.15142499999999998,1.0
Shadowshot,0.8604767441860466,48.0,4.006677660595869,39,0.622093023255814,6.5311949999999985,0.49230769230769234
Shadowshot2,0.35895378151260504,9.75,1.361178518288778,34,0.4957983193277311,0.6735749999999997,0.3898305084745763
Shadowshot3,0.20324117647058826,7.5,0.7412862187156721,39,0.5529411764705883,5.405385000000002,0.49333333333333335
ShadowshotBank,0.14487662337662338,15.0,1.2353549793635017,32,0.6883116883116883,-0.7179450000000004,0.4791666666666667
ShadowshotFun,0.31738448275862063,18.224999999999998,1.6445241325118316,33,0.5655172413793104,23.208607499999996,0.41935483870967744
Sharkz,0.7124999999999999,1.3499999999999999,0.9015611460128481,1,1.0,0.28500000000000003,0.0
Sharp67,0.5055,1.7999999999999998,0.5727150251215695,4,0.9,0.42171,1.0
Shashank,0.75,0.75,0.0,2,0.5,0.2849999999999999,0.0
ShaunMorgan,0.1875,0.1875,0.0,1,1.0,0.379455,0.0
ShawnEyBoy,1.82575,7.5,2.712738875112283,7,0.5,-16.5568425,0.2
Shemya,0.13725,0.1875,0.08173279635495165,4,0.5,-0.3224475,0.5
ShergoFergo,0.189,0.375,0.2630437226013957,2,0.5,0.00825,0.0
Shima1368,0.3375,0.375,0.05303300858899105,2,0.5,-0.2706075,1.0
Shiroto,0.528,0.528,0.0,1,1.0,0.537855,0.0
ShitKing78,1.14075,1.14075,0.0,1,1.0,0.18535499999999996,0.0
ShittySda,0.18346875,2.4465,0.33619300461616997,14,0.5875,-2.81625,0.3333333333333333
Shivu,0.00075,0.00075,0.0,1,1.0,0.00043499999999999995,0.0
Shopkin49,0.008625,0.00975,0.001590990257669732,1,0.0,-0.01725,1.0
Shram555,0.1735,0.6,0.21234759240452902,4,0.16666666666666666,-0.801855,0.25
Shustrichek,0.0356890243902439,0.504,0.08235583579215494,16,0.1951219512195122,-1.0792725,0.46875
Shwerfyy,2.4375,4.8,3.3410795411064367,1,1.0,1.6891949999999998,0.0
Sicario24,0.004125,0.007500000000000001,0.004772970773009196,2,0.5,-0.007125,0.0
Sifan,0.771,1.5,1.0309616869699862,2,0.0,-1.542,0.0
Siigari,1.9961875000000002,11.4,3.2297729763395417,4,0.4166666666666667,-14.570745,0.5
SilaRoda,0.075,0.075,0.0,1,0.0,-0.075,0.0
SilentSanctuary,0.09624999999999999,0.2925,0.09754806507563335,2,1.0,0.06824999999999999,0.0
Silniyoblako,15.0,15.0,0.0,1,1.0,15.323895,0.0
SimonLorem,0.45,0.525,0.10606601717798214,2,1.0,0.027,0.0
Sinalox,0.00825,0.015000000000000001,0.009545941546018392,1,1.0,0.010125,0.0
Sintex,0.11249999999999999,0.11249999999999999,0.0,1,0.0,-0.11249999999999999,0.0
SiopaoNaSpecial,0.22499999999999998,0.22499999999999998,0.0,1,0.0,-0.22499999999999998,0.0
SirBuda,0.02505,0.216,0.05082462105380774,5,0.75,-0.03692999999999999,0.5
SirEdmund,0.009000000000000001,0.009000000000000001,0.0,1,1.0,0.0018,0.0
SirPereira,0.05863636363636364,0.3,0.08661238101711871,3,0.7272727272727273,-0.3701925,0.0
Sizzurp,4.074875,18.75,7.383925791457414,3,0.5,1.2754274999999997,0.5
SkIV,0.15,0.15,0.0,1,1.0,0.053032499999999996,0.0
Skiff,0.075,0.075,0.0,1,0.0,-0.075,0.0
Skifv,0.00375,0.006,0.003181980515339464,1,1.0,0.0008625,0.0
Skizzo,0.04082142857142857,0.1875,0.06985456831364513,6,0.5714285714285714,-0.18872250000000002,0.6666666666666666
Skripach,0.0052499999999999995,0.00675,0.001732050807568877,2,0.75,0.008025000000000001,0.0
SkrtMCM,2.0625,3.75,2.386485386504598,2,0.0,-4.125,1.0
Skwillex,2.25,3.75,2.1213203435596424,2,0.5,-3.45,0.0
Sl0thzy,0.055499999999999994,0.055499999999999994,0.0,1,0.0,-0.055499999999999994,0.0
Slam,0.250125,0.42525,0.2476641501105883,2,1.0,0.0250125,0.0
Slicer,0.21050000000000002,0.51675,0.26522266588660937,2,0.6666666666666666,-0.053340000000000054,0.0
Slicer2,0.04125,0.09075,0.02598509187976829,2,0.16666666666666666,0.20866500000000002,0.4
Slicer3,0.21641666666666665,0.68175,0.215679485869658,2,0.0,-1.9477499999999999,0.375
Slinkierjet,1.5,3.0,1.299038105676658,2,0.6666666666666666,2.7639299999999998,0.0
Slonnuk,0.17775,0.17775,0.0,1,0.0,-0.17775,0.0
Slut,1.5,1.5,0.0,1,0.0,-1.5,0.0
SluttyTaco,0.13625,0.29625,0.1398269019180501,2,0.6666666666666666,-0.254985,0.0
Sly,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
Sly_fox,0.0007500000000000001,0.00075,0.0,1,1.0,0.00096,0.0
SmackMeUp,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
SmallPeen,0.023596153846153843,0.1815,0.04770870143179011,3,0.6923076923076923,0.039705,1.0
Smart1990,0.00075,0.00075,0.0,1,1.0,0.000765,0.0
SmashBot,0.012,0.012,0.0,1,0.0,-0.012,0.0
Smoelf,0.080175,0.384,0.08716451097599419,11,0.35,-0.8034075,0.46153846153846156
Smokestradamus,0.4125,0.5625,0.21213203435596428,2,0.0,-0.825,1.0
SmoothOperator,0.31375000000000003,1.2,0.4533975904214754,1,0.8333333333333334,0.7765275,0.0
Snakereik,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
Snipist,0.75,0.75,0.0,1,1.0,0.3250125,0.0
Snoopi,0.097125,0.375,0.18527732591982213,2,1.0,0.02622,0.0
SnowKitty02,0.0045000000000000005,0.0045000000000000005,0.0,1,1.0,0.002565,0.0
SnowWhite,0.0909,0.891,0.2238497742428422,8,0.6666666666666666,0.35724750000000005,0.0
Snowballcps,0.10759913793103448,1.57575,0.25928155604720776,11,0.8793103448275862,-0.38597249999999983,0.0
Snowdoesstuff,0.0083125,0.01125,0.001173209467463272,3,0.9166666666666666,0.0069525,1.0
Snowkitty,0.0015,0.0015,0.0,1,0.5,-0.0008475000000000001,0.0
Snows,0.075,0.075,0.0,1,1.0,0.0141525,0.0
SoManySatoshi,0.6534642857142857,0.75,0.2550789268610236,5,0.7142857142857143,-0.5585550000000001,0.0
Solid8,0.1333125,0.75,0.2541549284955368,5,0.5,0.316245,0.5
SolidSnake,0.023161764705882354,0.22499999999999998,0.04710301042257472,19,0.8235294117647058,0.4986675,0.5
Soma,0.4509375,0.618,0.12777525435310233,1,1.0,0.0886725,0.0
Sombra23,0.75,0.75,0.0,1,0.0,-0.75,0.0
SonoPovero,0.00825,0.00825,0.0,1,0.0,-0.00825,0.0
SonsStrats,1.2823124999999997,9.45,3.301226697732439,3,0.5,0.28979250000000006,0.75
SorryMum,0.5435,1.5,0.8301115512387477,2,0.6666666666666666,-0.4946625,0.0
Sosiska,0.00175,0.003,0.0011456439237389603,2,0.3333333333333333,-0.0035700000000000003,1.0
Sotnik_42,0.469125,0.9375,0.6623822772764985,1,0.5,0.961605,1.0
Sp1cy,6.3845625,75.0,21.6127249097412,5,0.3333333333333333,150.784185,0.625
Sp4rtan,1.125,1.125,0.0,1,0.0,-1.125,0.0
Spastic,0.105,0.105,0.0,1,1.0,0.0084,0.0
Spayli,0.26693181818181816,1.125,0.4024846129187595,5,1.0,0.1708875,0.0
Spinkix,0.0045000000000000005,0.007500000000000001,0.004242640687119285,2,1.0,0.00033,0.0
Spinogriz,0.007125,0.007500000000000001,0.001590990257669732,4,0.7777777777777778,-0.0013425000000000032,0.25
SquadDeep,0.031400000000000004,0.10575000000000001,0.02953551131386468,2,0.0,-0.47100000000000003,0.5
Squrch,0.15,0.15,0.0,1,1.0,0.030000000000000002,0.0
Sqweerl,0.014610000000000001,0.12000000000000001,0.023564525774986432,8,0.76,0.4497075,0.5
Ssstiks,0.0012272727272727272,0.003,0.0007150969419341942,4,0.9545454545454546,0.0032175000000000003,0.0
StackinBits,20.1615,20.1615,0.0,1,0.0,-20.1615,0.0
Stanga123,0.75,0.75,0.0,2,1.0,0.5911875,0.0
StarrBwoyy,0.375,0.375,0.0,1,0.0,-0.375,0.0
Stembridge,0.0015000000000000002,0.0015,0.0,1,0.6666666666666666,-0.00135,0.0
Sterling674,9.0,9.0,0.0,1,0.0,-9.0,0.0
SteroidsBot,37.395187500000006,142.13925,69.83600628179295,2,0.5,-145.15275000000003,0.0
SteroidsBot2,1.8222500000000001,1.98675,0.15638234395225054,1,1.0,0.658335,0.0
Stockzilla,0.003,0.003,0.0,1,1.0,0.0012825,0.0
Strapz,0.28800000000000003,0.28800000000000003,0.0,1,1.0,0.08354999999999999,0.0
Strick_DevilS,0.004125,0.007500000000000001,0.004772970773009196,2,1.0,0.0007575,0.0
Strikerus,0.0225,0.0375,0.021213203435596427,2,0.0,-0.045,1.0
Strubber,0.023625,0.04125,0.024925514036825802,2,0.0,-0.04725,0.0
Stsm,0.41400000000000003,1.9200000000000002,0.8421802063691595,3,0.4,2.266335,0.5
Stuck,0.11625,0.11625,0.0,1,0.0,-0.11625,0.0
StudmuffinC,0.4125,0.525,0.07500000000000001,1,1.0,0.2706825,0.0
Su2Lanut,0.16107142857142856,1.4887499999999998,0.3089223420098603,13,0.3333333333333333,0.1327274999999999,0.3076923076923077
Suamikutercinta,0.11624999999999999,0.47024999999999995,0.13676904642068516,13,0.6285714285714286,0.019905000000000006,0.38461538461538464
Suba,0.009000000000000001,0.009000000000000001,0.0,1,0.0,-0.009000000000000001,0.0
SuckDad,126.00000000000001,126.00000000000001,0.0,1,1.0,89.66679,0.0
Sukuchi,0.2854375,0.93,0.31903911353611347,7,0.25,-0.9695625,0.5
Sunhwa,0.00585,0.007500000000000001,0.002593260495977988,3,0.6,-0.0170025,0.0
Sunny2606,2.50625,7.5,2.7454934665739055,4,0.6666666666666666,-1.1449724999999997,0.0
Supergeil,0.005812500000000001,0.009000000000000001,0.0030233466556119563,1,1.0,0.004755,0.0
Superman54321,3.9375,7.5,5.038135815954151,1,0.5,0.375,0.0
Susanbee,12.32775,12.32775,0.0,1,1.0,28.5139425,0.0
SvetDana,0.0032357142857142858,0.024,0.0047530728671746954,7,0.42857142857142855,-0.007612500000000005,0.3684210526315789
Swarnim,9.75,10.5,1.0606601717798212,2,1.0,13.812885000000001,0.0
Sweaty,0.00075,0.00075,0.0,1,0.5,-0.000675,0.0
Swell,3.0,3.0,0.0,1,1.0,0.87,0.0
SwiftCoin,0.075,0.075,0.0,1,0.0,-0.075,0.0
T-Train,1.1147727272727272,3.75,1.0751404197024321,7,0.6363636363636364,-1.1863274999999998,0.42857142857142855
T2369238923,1.5,1.5,0.0,1,1.0,0.525,0.0
TAPAKAH,0.027,0.07875,0.04481838350498599,2,0.3333333333333333,-0.0779775,0.0
TEHRANI,1.78275,1.78275,0.0,1,1.0,0.06657,0.0
THEREALDANGER,14.3856,28.428,10.521391866098325,3,0.8,45.8495625,0.0
THESUPREMEKRONUS,0.9165,0.9165,0.0,1,1.0,0.313155,0.0
THREATT721,26.781,26.781,0.0,1,0.0,-26.781,0.0
THUTHAO,59.99999999999999,217.49999999999997,104.99999999999999,2,1.0,7.7318025,0.0
TIRKAMON,0.003,0.003,0.0,1,1.0,0.0013425,0.0
TInuMN,0.03531923076923077,0.6,0.07852934746616413,15,0.9538461538461539,0.7899675,0.0
TOMOGAVK,0.008125,0.042,0.011427389346334853,4,0.5,-0.042967500000000006,0.4
TORTOR,0.6022500000000001,1.01475,0.5833630944789018,1,0.5,0.08318249999999999,0.0
TRoze,0.119375,0.6675,0.2686982857221088,4,0.3333333333333333,0.2990625,0.6666666666666666
TTbank,0.003,0.003,0.0,1,0.0,-0.003,0.0
TVC_15,0.21010714285714283,0.6749999999999999,0.28282738615124037,5,0.8571428571428571,0.28593,0.0
TWIX,0.01921153846153846,0.12000000000000001,0.03678128574111067,4,0.23076923076923078,0.11492250000000001,0.5555555555555556
Tapas5,1.503,3.0,2.1170777028725234,2,1.0,0.20781,0.0
Tashkov,0.024,0.15,0.05109602304904533,6,0.5,0.060015,0.3333333333333333
Tastymintz,0.8647499999999999,0.8647499999999999,0.0,1,0.0,-0.8647499999999999,0.0
Tattoo13,0.41250000000000003,0.41250000000000003,0.0,1,1.0,0.48371250000000005,0.0
Taty780,0.00909375,0.0525,0.01786303920509769,2,1.0,0.007717500000000001,0.0
Taupe,0.15290217391304348,1.176,0.2023082183634449,16,0.8478260869565217,-0.11428499999999997,0.2857142857142857
Tavano,0.0017884615384615385,0.0045000000000000005,0.0015167335854495904,7,0.7692307692307693,-0.0013425000000000002,0.3333333333333333
Tay56,0.099,0.15,0.07212489168102784,1,1.0,0.042885,0.0
TechDeck,0.33075,4.5,1.1125048763938072,11,0.3125,-5.116185,0.2
Techno_Gods,0.375,0.375,0.0,1,1.0,0.08205749999999999,0.0
Tekosan,13.175624999999998,112.5,32.12456904778151,7,0.5833333333333334,4.100977500000001,0.5
Teleute,16.3125,52.50000000000001,24.251610771245694,1,0.25,-54.00000000000001,0.5
